Property,Time,Value
Neck Tilt Left-Right,5.45000000,-0.00123719
Neck Tilt Left-Right,5.55000000,-0.00030526
Neck Tilt Left-Right,5.58333300,-0.00002678
Neck Tilt Left-Right,5.60000000,0.00007130
Neck Tilt Left-Right,5.63333400,0.00017394
Neck Tilt Left-Right,5.68333300,0.00016933
Neck Tilt Left-Right,5.71666700,0.00015666
Neck Tilt Left-Right,5.76666700,0.00015854
Neck Tilt Left-Right,5.80000000,0.00010913
Neck Tilt Left-Right,5.81666700,0.00006357
Neck Tilt Left-Right,5.83333300,0.00001048
Neck Tilt Left-Right,5.85000000,-0.00004073
Neck Tilt Left-Right,5.86666700,-0.00008307
Neck Tilt Left-Right,5.88333400,-0.00011425
Neck Tilt Left-Right,5.93333400,-0.00017692
Neck Tilt Left-Right,5.98333400,-0.00032135
Neck Tilt Left-Right,6.08333300,-0.00068580
Neck Tilt Left-Right,6.13333400,-0.00064903
Neck Tilt Left-Right,6.20000000,-0.00046304
Neck Tilt Left-Right,6.25000000,-0.00051494
Neck Tilt Left-Right,6.35000000,-0.00124330
Neck Tilt Left-Right,6.45000000,-0.00198400
Neck Tilt Left-Right,6.56666700,-0.00123102
Neck Tilt Left-Right,6.68333400,-0.00156150
Neck Tilt Left-Right,6.81666700,-0.00202880
Neck Tilt Left-Right,6.95000000,-0.00154549
Neck Tilt Left-Right,7.03333400,-0.00103817
Neck Tilt Left-Right,7.13333400,-0.00105181
Neck Tilt Left-Right,7.21666700,-0.00090718
Neck Tilt Left-Right,7.31666700,-0.00096708
Neck Tilt Left-Right,7.40000100,-0.00106003
Neck Tilt Left-Right,7.45000000,-0.00096286
Neck Tilt Left-Right,7.51666700,-0.00060664
Neck Tilt Left-Right,7.60000000,-0.00034861
Neck Tilt Left-Right,7.65000100,-0.00029291
Neck Tilt Left-Right,7.68333400,-0.00034652
Neck Tilt Left-Right,7.75000000,-0.00049733
Neck Tilt Left-Right,7.78333400,-0.00040646
Neck Tilt Left-Right,7.83333400,-0.00016891
Neck Tilt Left-Right,7.85000000,-0.00014545
Neck Tilt Left-Right,7.86666700,-0.00017442
Neck Tilt Left-Right,7.90000100,-0.00038841
Neck Tilt Left-Right,7.95000000,-0.00084157
Neck Tilt Left-Right,8.00000000,-0.00101581
Neck Tilt Left-Right,8.06666800,-0.00082262
Neck Tilt Left-Right,8.16666700,-0.00047172
Neck Tilt Left-Right,8.21666700,-0.00032341
Neck Tilt Left-Right,8.28333400,-0.00016460
Neck Tilt Left-Right,8.30000000,-0.00011611
Neck Tilt Left-Right,8.31666800,-0.00006258
Neck Tilt Left-Right,8.33333400,-0.00000017
Neck Turn Left-Right,0.00000000,-0.00000004
Neck Turn Left-Right,0.01666667,-0.00011355
Neck Turn Left-Right,0.10000000,-0.00055303
Neck Turn Left-Right,0.20000000,-0.00079781
Neck Turn Left-Right,0.28333340,-0.00099204
Neck Turn Left-Right,0.36666670,-0.00116130
Neck Turn Left-Right,0.45000000,-0.00115823
Neck Turn Left-Right,0.55000000,-0.00142550
Neck Turn Left-Right,0.63333340,-0.00144207
Neck Turn Left-Right,0.73333330,-0.00182256
Neck Turn Left-Right,0.85000000,-0.00165765
Neck Turn Left-Right,0.96666670,-0.00195058
Neck Turn Left-Right,1.11666700,-0.00150201
Neck Turn Left-Right,1.23333300,-0.00150910
Neck Turn Left-Right,1.31666700,-0.00119674
Neck Turn Left-Right,1.38333300,-0.00134910
Neck Turn Left-Right,1.43333300,-0.00143767
Neck Turn Left-Right,1.53333300,-0.00100681
Neck Turn Left-Right,1.63333300,-0.00079124
Neck Turn Left-Right,1.76666700,-0.00072524
Neck Turn Left-Right,1.83333300,-0.00079444
Neck Turn Left-Right,1.90000000,-0.00078577
Neck Turn Left-Right,1.95000000,-0.00051448
Neck Turn Left-Right,1.98333300,-0.00034241
Neck Turn Left-Right,2.00000000,-0.00030689
Neck Turn Left-Right,2.03333400,-0.00036243
Neck Turn Left-Right,2.08333300,-0.00057664
Neck Turn Left-Right,2.13333300,-0.00060622
Neck Turn Left-Right,2.18333300,-0.00048977
Neck Turn Left-Right,2.26666700,-0.00042266
Neck Turn Left-Right,2.35000000,-0.00038945
Neck Turn Left-Right,2.43333300,-0.00063892
Neck Turn Left-Right,2.53333400,-0.00074778
Neck Turn Left-Right,2.60000000,-0.00072746
Neck Turn Left-Right,2.66666700,-0.00072857
Neck Turn Left-Right,2.75000000,-0.00090129
Neck Turn Left-Right,2.83333300,-0.00072729
Neck Turn Left-Right,2.90000000,-0.00079401
Neck Turn Left-Right,2.96666700,-0.00083862
Neck Turn Left-Right,3.03333400,-0.00069156
Neck Turn Left-Right,3.10000000,-0.00047205
Neck Turn Left-Right,3.16666700,-0.00024537
Neck Turn Left-Right,3.21666700,-0.00021182
Neck Turn Left-Right,3.25000000,-0.00022313
Neck Turn Left-Right,3.31666700,-0.00023018
Neck Turn Left-Right,3.36666700,-0.00027581
Neck Turn Left-Right,3.40000000,-0.00028059
Neck Turn Left-Right,3.43333300,-0.00022595
Neck Turn Left-Right,3.46666700,-0.00014211
Neck Turn Left-Right,3.50000000,-0.00009541
Neck Turn Left-Right,3.53333400,-0.00010621
Neck Turn Left-Right,3.58333300,-0.00012175
Neck Turn Left-Right,3.61666700,-0.00005421
Neck Turn Left-Right,3.63333300,0.00000290
Neck Turn Left-Right,3.65000000,0.00006826
Neck Turn Left-Right,3.68333400,0.00019462
Neck Turn Left-Right,3.73333400,0.00030988
Neck Turn Left-Right,3.81666700,0.00030104
Neck Turn Left-Right,3.88333300,0.00022770
Neck Turn Left-Right,3.91666700,0.00025242
Neck Turn Left-Right,3.98333400,0.00035957
Neck Turn Left-Right,4.01666700,0.00032337
Neck Turn Left-Right,4.08333300,0.00010898
Neck Turn Left-Right,4.10000000,0.00007082
Neck Turn Left-Right,4.11666700,0.00004491
Neck Turn Left-Right,4.13333400,0.00002753
Neck Turn Left-Right,4.15000000,0.00001114
Neck Turn Left-Right,4.16666700,-0.00001170
Neck Turn Left-Right,4.18333300,-0.00004555
Neck Turn Left-Right,4.20000000,-0.00009161
Neck Turn Left-Right,4.25000000,-0.00025361
Neck Turn Left-Right,4.28333400,-0.00029810
Neck Turn Left-Right,4.33333300,-0.00022706
Neck Turn Left-Right,4.36666700,-0.00017174
Neck Turn Left-Right,4.40000000,-0.00018322
Neck Turn Left-Right,4.48333400,-0.00038672
Neck Turn Left-Right,4.53333400,-0.00038172
Neck Turn Left-Right,4.58333300,-0.00024896
Neck Turn Left-Right,4.63333400,-0.00017054
Neck Turn Left-Right,4.66666700,-0.00023415
Neck Turn Left-Right,4.71666700,-0.00041801
Neck Turn Left-Right,4.75000000,-0.00046676
Neck Turn Left-Right,4.83333300,-0.00027248
Neck Turn Left-Right,4.86666700,-0.00022958
Neck Turn Left-Right,4.93333300,-0.00023274
Neck Turn Left-Right,4.96666700,-0.00018087
Neck Turn Left-Right,5.00000000,-0.00007044
Neck Turn Left-Right,5.01666700,-0.00000713
Neck Turn Left-Right,5.03333400,0.00004892
Neck Turn Left-Right,5.05000000,0.00008815
Neck Turn Left-Right,5.06666700,0.00010322
Neck Turn Left-Right,5.10000000,0.00006023
Neck Turn Left-Right,5.11666700,0.00001251
Neck Turn Left-Right,5.13333400,-0.00003966
Neck Turn Left-Right,5.15000000,-0.00008521
Neck Turn Left-Right,5.16666700,-0.00011539
Neck Turn Left-Right,5.20000000,-0.00011223
Neck Turn Left-Right,5.21666700,-0.00008218
Neck Turn Left-Right,5.23333400,-0.00003808
Neck Turn Left-Right,5.25000000,0.00001037
Neck Turn Left-Right,5.26666700,0.00005601
Neck Turn Left-Right,5.30000000,0.00010621
Neck Turn Left-Right,5.33333300,0.00007910
Neck Turn Left-Right,5.35000000,0.00004371
Neck Turn Left-Right,5.36666700,0.00000299
Neck Turn Left-Right,5.38333400,-0.00003343
Neck Turn Left-Right,5.40000000,-0.00005801
Neck Turn Left-Right,5.43333300,-0.00005746
Neck Turn Left-Right,5.45000000,-0.00003714
Neck Turn Left-Right,5.46666700,-0.00001020
Neck Turn Left-Right,5.48333400,0.00001622
Neck Turn Left-Right,5.50000000,0.00003863
Neck Turn Left-Right,5.53333400,0.00006715
Neck Turn Left-Right,5.56666700,0.00009012
Neck Turn Left-Right,5.61666700,0.00017101
Neck Turn Left-Right,5.68333300,0.00038706
Neck Turn Left-Right,5.75000000,0.00052750
Neck Turn Left-Right,5.85000000,0.00038518
Neck Turn Left-Right,5.90000000,0.00041284
Neck Turn Left-Right,5.96666700,0.00051350
Neck Turn Left-Right,6.05000000,0.00047474
Neck Turn Left-Right,6.15000000,0.00057113
Neck Turn Left-Right,6.23333400,0.00058146
Neck Turn Left-Right,6.31666700,0.00054659
Neck Turn Left-Right,6.38333400,0.00055495
Neck Turn Left-Right,6.43333400,0.00053160
Neck Turn Left-Right,6.50000000,0.00042992
Neck Turn Left-Right,6.55000000,0.00050373
Neck Turn Left-Right,6.61666700,0.00063222
Neck Turn Left-Right,6.70000000,0.00039261
Neck Turn Left-Right,6.75000000,0.00031094
Neck Turn Left-Right,6.80000000,0.00029208
Neck Turn Left-Right,6.86666700,0.00024969
Neck Turn Left-Right,6.91666700,0.00027137
Neck Turn Left-Right,6.96666700,0.00026898
Neck Turn Left-Right,7.03333400,0.00014890
Neck Turn Left-Right,7.08333300,0.00008952
Neck Turn Left-Right,7.11666700,0.00006834
Neck Turn Left-Right,7.15000100,0.00004218
Neck Turn Left-Right,7.16666700,0.00003035
Neck Turn Left-Right,7.18333400,0.00002502
Neck Turn Left-Right,7.20000000,0.00002826
Neck Turn Left-Right,7.23333400,0.00006011
Neck Turn Left-Right,7.26666700,0.00009844
Neck Turn Left-Right,7.30000000,0.00010728
Neck Turn Left-Right,7.33333300,0.00009110
Neck Turn Left-Right,7.36666700,0.00008444
Neck Turn Left-Right,7.41666700,0.00010369
Neck Turn Left-Right,7.43333400,0.00010224
Neck Turn Left-Right,7.46666700,0.00007603
Neck Turn Left-Right,7.48333400,0.00005968
Neck Turn Left-Right,7.50000000,0.00004982
Neck Turn Left-Right,7.51666700,0.00005012
Neck Turn Left-Right,7.53333400,0.00006215
Neck Turn Left-Right,7.56666700,0.00010279
Neck Turn Left-Right,7.60000000,0.00011966
Neck Turn Left-Right,7.66666700,0.00006834
Neck Turn Left-Right,7.68333400,0.00006967
Neck Turn Left-Right,7.73333400,0.00010920
Neck Turn Left-Right,7.75000000,0.00011146
Neck Turn Left-Right,7.76666700,0.00010113
Neck Turn Left-Right,7.80000000,0.00006104
Neck Turn Left-Right,7.81666700,0.00004854
Neck Turn Left-Right,7.83333400,0.00005353
Neck Turn Left-Right,7.85000000,0.00007765
Neck Turn Left-Right,7.90000100,0.00019504
Neck Turn Left-Right,7.91666700,0.00020789
Neck Turn Left-Right,7.95000000,0.00015005
Neck Turn Left-Right,7.96666700,0.00008956
Neck Turn Left-Right,7.98333400,0.00002621
Neck Turn Left-Right,8.00000000,-0.00002395
Neck Turn Left-Right,8.01666700,-0.00005042
Neck Turn Left-Right,8.03333400,-0.00004892
Neck Turn Left-Right,8.05000000,-0.00002207
Neck Turn Left-Right,8.06666800,0.00001955
Neck Turn Left-Right,8.08333400,0.00006356
Neck Turn Left-Right,8.10000000,0.00009985
Neck Turn Left-Right,8.13333400,0.00012913
Neck Turn Left-Right,8.16666700,0.00012081
Neck Turn Left-Right,8.20000100,0.00012094
Neck Turn Left-Right,8.25000000,0.00013870
Neck Turn Left-Right,8.28333400,0.00011458
Neck Turn Left-Right,8.30000000,0.00008529
Neck Turn Left-Right,8.31666800,0.00004798
Neck Turn Left-Right,8.33333400,-0.00000004
Head Nod Down-Up,0.00000000,-0.00000026
Head Nod Down-Up,0.01666667,0.00009241
Head Nod Down-Up,0.05000000,0.00026376
Head Nod Down-Up,0.08333334,0.00048138
Head Nod Down-Up,0.13333330,0.00108263
Head Nod Down-Up,0.21666670,0.00241811
Head Nod Down-Up,0.33333330,0.00254693
Head Nod Down-Up,0.41666670,0.00201272
Head Nod Down-Up,0.50000000,0.00251172
Head Nod Down-Up,0.55000000,0.00214610
Head Nod Down-Up,0.60000000,0.00150690
Head Nod Down-Up,0.63333340,0.00137659
Head Nod Down-Up,0.70000000,0.00128823
Head Nod Down-Up,0.73333330,0.00064244
Head Nod Down-Up,0.75000010,0.00010523
Head Nod Down-Up,0.76666670,-0.00053634
Head Nod Down-Up,0.81666670,-0.00249485
Head Nod Down-Up,0.86666670,-0.00336105
Head Nod Down-Up,0.95000000,-0.00284493
Head Nod Down-Up,1.00000000,-0.00336111
Head Nod Down-Up,1.10000000,-0.00570106
Head Nod Down-Up,1.20000000,-0.00532025
Head Nod Down-Up,1.28333300,-0.00506107
Head Nod Down-Up,1.38333300,-0.00606851
Head Nod Down-Up,1.48333300,-0.00599565
Head Nod Down-Up,1.60000000,-0.00724911
Head Nod Down-Up,1.70000000,-0.00862758
Head Nod Down-Up,1.80000000,-0.01119842
Head Nod Down-Up,1.91666700,-0.01371863
Head Nod Down-Up,2.03333400,-0.01692947
Head Nod Down-Up,2.15000000,-0.01610857
Head Nod Down-Up,2.30000000,-0.01630536
Head Nod Down-Up,2.46666700,-0.01375508
Head Nod Down-Up,2.61666700,-0.01354688
Head Nod Down-Up,2.75000000,-0.01444693
Head Nod Down-Up,2.85000000,-0.01449915
Head Nod Down-Up,2.95000000,-0.00996082
Head Nod Down-Up,3.06666700,-0.00660791
Head Nod Down-Up,3.18333300,-0.00488142
Head Nod Down-Up,3.26666700,-0.00248298
Head Nod Down-Up,3.31666700,-0.00178243
Head Nod Down-Up,3.36666700,-0.00159556
Head Nod Down-Up,3.45000000,-0.00101081
Head Nod Down-Up,3.51666700,-0.00040155
Head Nod Down-Up,3.53333400,-0.00018900
Head Nod Down-Up,3.55000000,0.00005236
Head Nod Down-Up,3.56666700,0.00030427
Head Nod Down-Up,3.60000000,0.00075550
Head Nod Down-Up,3.63333300,0.00095727
Head Nod Down-Up,3.68333400,0.00070093
Head Nod Down-Up,3.71666700,0.00033806
Head Nod Down-Up,3.75000000,-0.00001787
Head Nod Down-Up,3.78333400,-0.00032909
Head Nod Down-Up,3.85000000,-0.00050948
Head Nod Down-Up,3.86666700,-0.00036314
Head Nod Down-Up,3.88333300,-0.00013791
Head Nod Down-Up,3.90000000,0.00013665
Head Nod Down-Up,3.91666700,0.00041902
Head Nod Down-Up,3.95000000,0.00082136
Head Nod Down-Up,3.98333400,0.00082115
Head Nod Down-Up,4.03333400,0.00027797
Head Nod Down-Up,4.05000000,0.00008093
Head Nod Down-Up,4.06666700,-0.00008138
Head Nod Down-Up,4.08333300,-0.00020038
Head Nod Down-Up,4.13333400,-0.00024265
Head Nod Down-Up,4.15000000,-0.00014023
Head Nod Down-Up,4.16666700,0.00003347
Head Nod Down-Up,4.18333300,0.00027433
Head Nod Down-Up,4.21666700,0.00091803
Head Nod Down-Up,4.26666700,0.00185927
Head Nod Down-Up,4.31666700,0.00202251
Head Nod Down-Up,4.40000000,0.00118601
Head Nod Down-Up,4.45000000,0.00150422
Head Nod Down-Up,4.51666700,0.00252207
Head Nod Down-Up,4.58333300,0.00244297
Head Nod Down-Up,4.70000000,0.00012262
Head Nod Down-Up,4.71666700,-0.00006708
Head Nod Down-Up,4.73333400,-0.00017996
Head Nod Down-Up,4.76666700,-0.00021874
Head Nod Down-Up,4.78333400,-0.00018522
Head Nod Down-Up,4.81666700,-0.00010843
Head Nod Down-Up,4.83333300,-0.00007714
Head Nod Down-Up,4.85000000,-0.00003625
Head Nod Down-Up,4.86666700,0.00002641
Head Nod Down-Up,4.88333400,0.00012678
Head Nod Down-Up,4.90000000,0.00026512
Head Nod Down-Up,4.91666700,0.00043602
Head Nod Down-Up,4.95000000,0.00077689
Head Nod Down-Up,4.98333400,0.00087180
Head Nod Down-Up,5.01666700,0.00056081
Head Nod Down-Up,5.03333400,0.00029373
Head Nod Down-Up,5.05000000,0.00000970
Head Nod Down-Up,5.06666700,-0.00023528
Head Nod Down-Up,5.08333300,-0.00039677
Head Nod Down-Up,5.10000000,-0.00044487
Head Nod Down-Up,5.11666700,-0.00038089
Head Nod Down-Up,5.13333400,-0.00022395
Head Nod Down-Up,5.15000000,-0.00001398
Head Nod Down-Up,5.16666700,0.00020422
Head Nod Down-Up,5.20000000,0.00050515
Head Nod Down-Up,5.23333400,0.00050534
Head Nod Down-Up,5.26666700,0.00027355
Head Nod Down-Up,5.28333400,0.00013189
Head Nod Down-Up,5.30000000,0.00000851
Head Nod Down-Up,5.33333300,-0.00011670
Head Nod Down-Up,5.36666700,-0.00006823
Head Nod Down-Up,5.38333400,0.00000038
Head Nod Down-Up,5.40000000,0.00008512
Head Nod Down-Up,5.45000000,0.00046363
Head Nod Down-Up,5.50000000,0.00103062
Head Nod Down-Up,5.53333400,0.00121135
Head Nod Down-Up,5.56666700,0.00099797
Head Nod Down-Up,5.61666700,0.00046369
Head Nod Down-Up,5.63333400,0.00046834
Head Nod Down-Up,5.65000000,0.00063237
Head Nod Down-Up,5.71666700,0.00225506
Head Nod Down-Up,5.76666700,0.00302474
Head Nod Down-Up,5.83333300,0.00300381
Head Nod Down-Up,5.91666700,0.00264385
Head Nod Down-Up,6.00000000,0.00172677
Head Nod Down-Up,6.05000000,0.00170668
Head Nod Down-Up,6.10000000,0.00174172
Head Nod Down-Up,6.15000000,0.00123602
Head Nod Down-Up,6.18333400,0.00084947
Head Nod Down-Up,6.21666700,0.00068061
Head Nod Down-Up,6.26666700,0.00052117
Head Nod Down-Up,6.28333400,0.00032201
Head Nod Down-Up,6.30000000,0.00000901
Head Nod Down-Up,6.31666700,-0.00039507
Head Nod Down-Up,6.35000000,-0.00128311
Head Nod Down-Up,6.38333400,-0.00185894
Head Nod Down-Up,6.43333400,-0.00166720
Head Nod Down-Up,6.48333400,-0.00110169
Head Nod Down-Up,6.51666700,-0.00119304
Head Nod Down-Up,6.60000000,-0.00235928
Head Nod Down-Up,6.65000100,-0.00202884
Head Nod Down-Up,6.70000000,-0.00119820
Head Nod Down-Up,6.73333400,-0.00090890
Head Nod Down-Up,6.80000000,-0.00087136
Head Nod Down-Up,6.83333300,-0.00076437
Head Nod Down-Up,6.90000100,-0.00042394
Head Nod Down-Up,6.91666700,-0.00041464
Head Nod Down-Up,6.95000000,-0.00059890
Head Nod Down-Up,6.98333400,-0.00100794
Head Nod Down-Up,7.03333400,-0.00147203
Head Nod Down-Up,7.06666700,-0.00118397
Head Nod Down-Up,7.08333300,-0.00081422
Head Nod Down-Up,7.10000000,-0.00031491
Head Nod Down-Up,7.11666700,0.00026574
Head Nod Down-Up,7.16666700,0.00202305
Head Nod Down-Up,7.25000000,0.00352805
Head Nod Down-Up,7.35000000,0.00318655
Head Nod Down-Up,7.43333400,0.00250725
Head Nod Down-Up,7.53333400,0.00299314
Head Nod Down-Up,7.68333400,0.00316080
Head Nod Down-Up,7.80000000,0.00296763
Head Nod Down-Up,7.88333400,0.00215374
Head Nod Down-Up,7.95000000,0.00220039
Head Nod Down-Up,8.01666700,0.00220876
Head Nod Down-Up,8.08333400,0.00173378
Head Nod Down-Up,8.16666700,0.00098863
Head Nod Down-Up,8.23333400,0.00033675
Head Nod Down-Up,8.26666700,0.00015580
Head Nod Down-Up,8.28333400,0.00010189
Head Nod Down-Up,8.30000000,0.00006175
Head Nod Down-Up,8.31666800,0.00003321
Head Nod Down-Up,8.33333400,0.00000009
Head Tilt Left-Right,0.00000000,0.00000043
Head Tilt Left-Right,0.01666667,-0.00030469
Head Tilt Left-Right,0.05000000,-0.00081185
Head Tilt Left-Right,0.13333330,-0.00164060
Head Tilt Left-Right,0.20000000,-0.00174645
Head Tilt Left-Right,0.26666670,-0.00168501
Head Tilt Left-Right,0.35000000,-0.00210970
Head Tilt Left-Right,0.43333340,-0.00181274
Head Tilt Left-Right,0.51666670,-0.00278035
Head Tilt Left-Right,0.60000000,-0.00320409
Head Tilt Left-Right,0.70000000,-0.00412396
Head Tilt Left-Right,0.76666670,-0.00327289
Head Tilt Left-Right,0.81666670,-0.00250059
Head Tilt Left-Right,0.86666670,-0.00240265
Head Tilt Left-Right,0.93333340,-0.00233582
Head Tilt Left-Right,1.03333300,-0.00020428
Head Tilt Left-Right,1.05000000,0.00018293
Head Tilt Left-Right,1.10000000,0.00105859
Head Tilt Left-Right,1.18333300,0.00175765
Head Tilt Left-Right,1.23333300,0.00239413
Head Tilt Left-Right,1.28333300,0.00286274
Head Tilt Left-Right,1.38333300,0.00222622
Head Tilt Left-Right,1.48333300,0.00254952
Head Tilt Left-Right,1.56666700,0.00351426
Head Tilt Left-Right,1.65000000,0.00446251
Head Tilt Left-Right,1.76666700,0.00530148
Head Tilt Left-Right,1.85000000,0.00556344
Head Tilt Left-Right,1.95000000,0.00765082
Head Tilt Left-Right,2.06666700,0.00722128
Head Tilt Left-Right,2.25000000,0.00751608
Head Tilt Left-Right,2.35000000,0.00686315
Head Tilt Left-Right,2.46666700,0.00534398
Head Tilt Left-Right,2.56666700,0.00535757
Head Tilt Left-Right,2.63333300,0.00489545
Head Tilt Left-Right,2.71666700,0.00359360
Head Tilt Left-Right,2.80000000,0.00259110
Head Tilt Left-Right,2.88333300,0.00172369
Head Tilt Left-Right,3.03333400,0.00364287
Head Tilt Left-Right,3.11666700,0.00430677
Head Tilt Left-Right,3.20000000,0.00347827
Head Tilt Left-Right,3.28333400,0.00254063
Head Tilt Left-Right,3.35000000,0.00169321
Head Tilt Left-Right,3.43333300,0.00098663
Head Tilt Left-Right,3.51666700,0.00049702
Head Tilt Left-Right,3.58333300,0.00032478
Head Tilt Left-Right,3.61666700,0.00046404
Head Tilt Left-Right,3.65000000,0.00076305
Head Tilt Left-Right,3.70000000,0.00116347
Head Tilt Left-Right,3.75000000,0.00098629
Head Tilt Left-Right,3.80000000,0.00033788
Head Tilt Left-Right,3.81666700,0.00016802
Head Tilt Left-Right,3.83333300,0.00007940
Head Tilt Left-Right,3.85000000,0.00008567
Head Tilt Left-Right,3.86666700,0.00017540
Head Tilt Left-Right,3.90000000,0.00049050
Head Tilt Left-Right,3.93333400,0.00074010
Head Tilt Left-Right,4.00000000,0.00080143
Head Tilt Left-Right,4.05000000,0.00087158
Head Tilt Left-Right,4.10000000,0.00074523
Head Tilt Left-Right,4.13333400,0.00040275
Head Tilt Left-Right,4.15000000,0.00019108
Head Tilt Left-Right,4.16666700,-0.00000743
Head Tilt Left-Right,4.18333300,-0.00015878
Head Tilt Left-Right,4.20000000,-0.00024009
Head Tilt Left-Right,4.21666700,-0.00023631
Head Tilt Left-Right,4.23333400,-0.00014600
Head Tilt Left-Right,4.25000000,0.00002132
Head Tilt Left-Right,4.26666700,0.00023998
Head Tilt Left-Right,4.31666700,0.00095445
Head Tilt Left-Right,4.40000000,0.00130338
Head Tilt Left-Right,4.43333300,0.00098143
